Messzeitpunkt,Temperatur,rel. Luftfeuchte,Luftdruck,UV-Intensität
2024-05-21 00:09:38.748000+00:00,17.71,73.62,993.33,0.00
2024-05-21 00:10:38.943000+00:00,17.64,73.96,993.33,0.00
2024-05-21 00:11:38.903000+00:00,17.62,74.05,993.30,0.00
2024-05-21 00:12:39.016000+00:00,17.59,73.75,993.30,0.00
2024-05-21 00:13:39.146000+00:00,17.64,73.85,993.32,0.00
2024-05-21 00:14:39.186000+00:00,17.64,73.75,993.34,0.00
2024-05-21 00:15:39.347000+00:00,17.66,73.65,993.32,0.00
2024-05-21 00:16:40.283000+00:00,17.68,73.65,993.30,0.00
2024-05-21 00:17:39.721000+00:00,17.70,73.75,993.29,0.00
2024-05-21 00:18:39.696000+00:00,17.66,73.96,993.28,0.00
2024-05-21 00:19:39.871000+00:00,17.59,74.05,993.28,0.00
2024-05-21 00:20:39.852000+00:00,17.46,74.60,993.27,0.00
2024-05-21 00:21:40.025000+00:00,17.25,75.00,993.25,0.00
2024-05-21 00:22:40.138000+00:00,17.19,75.54,993.24,0.00
2024-05-21 00:23:40.220000+00:00,17.30,75.00,993.24,0.00
2024-05-21 00:24:40.303000+00:00,17.23,75.10,993.22,0.00
2024-05-21 00:25:40.385000+00:00,17.23,75.13,993.21,0.00
2024-05-21 00:26:40.592000+00:00,17.23,74.93,993.20,0.00
2024-05-21 00:27:40.647000+00:00,17.22,74.63,993.18,0.00
2024-05-21 00:28:40.806000+00:00,17.22,74.22,993.17,0.00
2024-05-21 00:29:40.874000+00:00,17.16,74.22,993.16,0.00
2024-05-21 00:30:41.015000+00:00,17.08,74.33,993.15,0.00
2024-05-21 00:31:41.191000+00:00,17.06,74.43,993.12,0.00
2024-05-21 00:32:41.317000+00:00,17.14,73.93,993.10,0.00
2024-05-21 00:33:41.403000+00:00,17.08,74.13,993.09,0.00
2024-05-21 00:34:42.279000+00:00,17.06,74.13,993.09,0.00
2024-05-21 00:35:42.291000+00:00,17.12,73.93,993.07,0.00
2024-05-21 00:36:41.713000+00:00,17.16,73.72,993.06,0.00
2024-05-21 00:37:41.783000+00:00,17.16,73.62,993.05,0.00
2024-05-21 00:38:41.947000+00:00,17.21,73.42,993.05,0.00
2024-05-21 00:39:42.019000+00:00,17.23,73.08,993.04,0.00
2024-05-21 00:40:42.148000+00:00,17.22,72.91,993.01,0.00
2024-05-21 00:41:42.352000+00:00,17.14,73.02,992.97,0.00
2024-05-21 00:42:42.432000+00:00,17.08,73.22,992.95,0.00
2024-05-21 00:43:42.504000+00:00,17.01,73.35,992.94,0.00
2024-05-21 00:44:42.564000+00:00,17.08,73.02,992.96,0.00
2024-05-21 00:45:42.723000+00:00,17.19,72.71,992.98,0.00
2024-05-21 00:46:42.833000+00:00,17.19,72.41,993.03,0.00
2024-05-21 00:47:42.964000+00:00,17.26,72.17,993.07,0.00
2024-05-21 00:48:43.030000+00:00,17.34,71.87,993.07,0.00
2024-05-21 00:49:43.103000+00:00,17.40,71.67,993.05,0.00
2024-05-21 00:50:43.273000+00:00,17.43,71.47,993.03,0.00
2024-05-21 00:51:43.335000+00:00,17.36,71.67,993.02,0.00
2024-05-21 00:52:43.471000+00:00,17.38,71.57,993.02,0.00
2024-05-21 00:53:43.638000+00:00,17.40,71.57,993.03,0.00
2024-05-21 00:54:43.721000+00:00,17.41,71.47,993.02,0.00
2024-05-21 00:55:43.809000+00:00,17.44,71.37,993.01,0.00
2024-05-21 00:56:43.874000+00:00,17.48,71.37,992.99,0.00
2024-05-21 00:57:44.796000+00:00,17.46,71.47,992.96,0.00
2024-05-21 00:58:44.145000+00:00,17.41,71.67,992.96,0.00
2024-05-21 00:59:44.203000+00:00,17.40,71.87,992.97,0.00
2024-05-21 01:00:44.356000+00:00,17.31,72.27,992.96,0.00
2024-05-21 01:01:44.570000+00:00,17.34,72.17,992.95,0.00
2024-05-21 01:02:44.718000+00:00,17.34,72.17,992.94,0.00
2024-05-21 01:03:44.793000+00:00,17.37,72.17,992.93,0.00
2024-05-21 01:04:44.865000+00:00,17.43,72.07,992.93,0.00
2024-05-21 01:05:45.035000+00:00,17.44,72.07,992.92,0.00
2024-05-21 01:06:45.119000+00:00,17.48,71.94,992.92,0.00
2024-05-21 01:07:47.462000+00:00,17.41,72.27,992.93,0.00
2024-05-21 01:08:45.336000+00:00,17.40,72.38,992.93,0.00
2024-05-21 01:09:45.466000+00:00,17.31,72.68,992.93,0.00
2024-05-21 01:10:45.665000+00:00,17.37,72.58,992.93,0.00
2024-05-21 01:11:45.697000+00:00,17.34,72.58,992.92,0.00
2024-05-21 01:12:45.837000+00:00,17.36,72.58,992.91,0.00
2024-05-21 01:13:45.988000+00:00,17.40,72.38,992.89,0.00
2024-05-21 01:14:46.108000+00:00,17.43,72.38,992.87,0.00
2024-05-21 01:15:46.297000+00:00,17.31,72.78,992.87,0.00
2024-05-21 01:16:46.360000+00:00,17.28,72.98,992.87,0.00
2024-05-21 01:17:46.549000+00:00,17.25,72.98,992.88,0.00
2024-05-21 01:18:46.609000+00:00,17.22,73.11,992.90,0.00
2024-05-21 01:19:46.768000+00:00,17.21,73.32,992.88,0.00
2024-05-21 01:20:46.824000+00:00,17.26,73.18,992.86,0.00
2024-05-21 01:21:46.965000+00:00,17.33,72.98,992.87,0.00
2024-05-21 01:22:47.120000+00:00,17.36,72.88,992.89,0.00
2024-05-21 01:23:47.263000+00:00,17.38,72.68,992.90,0.00
2024-05-21 01:24:47.434000+00:00,17.37,72.68,992.91,0.00
2024-05-21 01:25:47.547000+00:00,17.36,72.88,992.92,0.00
2024-05-21 01:26:47.618000+00:00,17.38,72.68,992.94,0.00
2024-05-21 01:27:47.775000+00:00,17.37,72.68,992.95,0.00
2024-05-21 01:28:47.868000+00:00,17.38,72.68,992.96,0.00
2024-05-21 01:29:47.985000+00:00,17.38,72.68,992.99,0.00
2024-05-21 01:30:48.039000+00:00,17.38,72.68,993.01,0.00
2024-05-21 01:31:48.213000+00:00,17.31,72.98,993.02,0.00
2024-05-21 01:32:48.282000+00:00,17.34,72.98,993.02,0.00
2024-05-21 01:33:48.359000+00:00,17.36,72.98,993.03,0.00
2024-05-21 01:34:48.419000+00:00,17.40,72.78,993.05,0.00
2024-05-21 01:35:48.585000+00:00,17.40,72.78,993.05,0.00
2024-05-21 01:36:48.724000+00:00,17.34,72.98,993.06,0.00
2024-05-21 01:37:48.806000+00:00,17.31,73.08,993.07,0.00
2024-05-21 01:38:48.877000+00:00,17.36,72.98,993.08,0.00
2024-05-21 01:39:49.047000+00:00,17.37,72.98,993.10,0.00
2024-05-21 01:40:49.134000+00:00,17.31,73.18,993.11,0.00
2024-05-21 01:41:49.207000+00:00,17.23,73.62,993.14,0.00
2024-05-21 01:42:49.386000+00:00,17.18,73.72,993.18,0.00
2024-05-21 01:43:49.523000+00:00,17.19,73.82,993.22,0.00
2024-05-21 01:44:49.604000+00:00,17.18,73.62,993.26,0.00
2024-05-21 01:45:49.723000+00:00,17.01,74.37,993.34,0.00
2024-05-21 01:46:49.865000+00:00,16.97,74.66,993.45,0.00
2024-05-21 01:47:50.188000+00:00,17.08,74.13,993.56,0.00
2024-05-21 01:48:50.152000+00:00,17.11,74.22,993.65,0.00
2024-05-21 01:49:50.287000+00:00,17.01,74.46,993.72,0.00
2024-05-21 01:50:50.423000+00:00,16.96,74.97,993.75,0.00
2024-05-21 01:51:50.565000+00:00,16.88,75.17,993.74,0.00
2024-05-21 01:52:50.736000+00:00,16.88,75.27,993.71,0.00
2024-05-21 01:53:50.782000+00:00,16.88,75.27,993.69,0.00
2024-05-21 01:54:50.936000+00:00,16.89,75.07,993.73,0.00
2024-05-21 01:55:51.004000+00:00,16.96,75.07,993.77,0.00
2024-05-21 01:56:51.151000+00:00,16.97,74.77,993.65,0.00
2024-05-21 01:57:58.322000+00:00,16.94,75.17,993.66,0.00
2024-05-21 01:58:51.358000+00:00,16.96,75.17,993.71,0.00
2024-05-21 01:59:51.583000+00:00,17.11,74.63,993.69,0.00
2024-05-21 02:00:51.664000+00:00,17.21,74.22,993.70,0.00
2024-05-21 02:01:51.840000+00:00,17.21,74.13,993.71,0.00
2024-05-21 02:02:52.023000+00:00,17.11,74.73,993.70,0.00
2024-05-21 02:03:52.924000+00:00,17.04,74.93,993.67,0.00
2024-05-21 02:04:52.146000+00:00,17.07,74.93,993.65,0.00
2024-05-21 02:05:52.205000+00:00,17.06,74.93,993.66,0.00
2024-05-21 02:06:52.350000+00:00,17.11,74.84,993.66,0.00
2024-05-21 02:07:53.408000+00:00,17.12,74.73,993.66,0.00
2024-05-21 02:08:52.634000+00:00,17.18,74.63,993.66,0.00
2024-05-21 02:09:52.808000+00:00,17.21,74.53,993.66,0.00
2024-05-21 02:10:52.957000+00:00,17.31,73.99,993.66,0.00
2024-05-21 02:11:53.007000+00:00,17.34,73.99,993.64,0.00
2024-05-21 02:12:53.155000+00:00,17.37,73.99,993.65,0.00
2024-05-21 02:13:53.301000+00:00,17.33,74.29,993.66,0.00
2024-05-21 02:14:53.485000+00:00,17.40,73.99,993.66,0.00
2024-05-21 02:15:53.605000+00:00,17.31,74.40,993.66,0.00
2024-05-21 02:16:53.676000+00:00,17.36,74.40,993.69,0.00
2024-05-21 02:17:53.826000+00:00,17.36,74.29,993.69,0.00
2024-05-21 02:18:53.805000+00:00,17.31,74.40,993.70,0.00
2024-05-21 02:19:53.952000+00:00,17.28,74.29,993.72,0.00
2024-05-21 02:20:54.126000+00:00,17.33,74.29,993.75,0.00
2024-05-21 02:21:54.228000+00:00,17.28,74.29,993.74,0.00
2024-05-21 02:22:54.305000+00:00,17.38,73.89,993.75,0.00
2024-05-21 02:23:54.462000+00:00,17.33,73.99,993.77,0.00
2024-05-21 02:24:54.528000+00:00,17.28,74.29,993.75,0.00
2024-05-21 02:25:54.717000+00:00,17.22,74.63,993.75,0.00
2024-05-21 02:26:54.783000+00:00,17.30,74.49,993.81,0.00
2024-05-21 02:27:54.943000+00:00,17.28,74.60,993.78,0.00
2024-05-21 02:28:55.075000+00:00,17.21,74.84,993.77,0.00
2024-05-21 02:29:55.217000+00:00,17.21,75.04,993.74,0.00
2024-05-21 02:30:55.394000+00:00,17.26,74.90,993.73,0.00
2024-05-21 02:31:55.552000+00:00,17.23,75.34,993.70,0.00
2024-05-21 02:32:55.582000+00:00,17.19,75.74,993.68,0.00
2024-05-21 02:33:55.634000+00:00,17.12,76.25,993.67,0.00
2024-05-21 02:34:55.776000+00:00,17.11,76.55,993.69,0.00
2024-05-21 02:35:55.960000+00:00,17.12,76.55,993.68,0.00
2024-05-21 02:36:56.071000+00:00,17.14,76.86,993.66,0.00
2024-05-21 02:37:56.262000+00:00,17.08,77.15,993.69,0.00
2024-05-21 02:38:56.333000+00:00,17.04,77.66,993.77,0.00
2024-05-21 02:39:56.443000+00:00,17.15,77.36,993.79,0.00
2024-05-21 02:40:56.579000+00:00,17.15,77.46,993.75,0.00
2024-05-21 02:41:56.730000+00:00,17.16,77.56,993.70,0.00
2024-05-21 02:42:56.888000+00:00,17.21,77.56,993.64,0.00
2024-05-21 02:43:56.960000+00:00,17.11,78.17,993.58,0.00
2024-05-21 02:44:57.123000+00:00,17.03,78.67,993.54,0.00
2024-05-21 02:45:57.287000+00:00,16.96,79.21,993.49,0.00
2024-05-21 02:46:57.288000+00:00,16.94,79.41,993.47,0.00
2024-05-21 02:47:57.597000+00:00,16.94,79.52,993.43,0.00
2024-05-21 02:48:57.549000+00:00,16.96,79.62,993.44,0.00
2024-05-21 02:49:57.588000+00:00,16.88,79.92,993.46,0.00
2024-05-21 02:50:57.752000+00:00,16.88,80.12,993.49,0.00
2024-05-21 02:51:57.933000+00:00,16.86,80.43,993.50,0.00
2024-05-21 02:52:58.018000+00:00,16.91,80.32,993.52,0.00
2024-05-21 02:53:58.097000+00:00,16.88,80.53,993.54,0.00
2024-05-21 02:54:58.171000+00:00,16.88,80.43,993.53,0.00
2024-05-21 02:56:01.221000+00:00,17.04,79.68,993.51,0.00
2024-05-21 02:56:58.451000+00:00,17.16,78.97,993.52,0.00
2024-05-21 02:57:58.554000+00:00,17.22,78.97,993.50,0.00
2024-05-21 02:58:58.663000+00:00,17.03,79.88,993.47,0.00
2024-05-21 02:59:58.684000+00:00,16.91,80.63,993.47,0.00
2024-05-21 03:00:58.898000+00:00,16.86,81.03,993.48,0.00
2024-05-21 03:01:58.990000+00:00,16.76,81.57,993.49,0.00
2024-05-21 03:02:59.213000+00:00,16.75,81.68,993.49,0.00
2024-05-21 03:03:59.373000+00:00,16.78,81.68,993.46,0.00
2024-05-21 03:04:59.352000+00:00,16.75,81.78,993.44,0.00
2024-05-21 03:06:00.347000+00:00,16.67,82.08,993.35,0.00
2024-05-21 03:06:59.660000+00:00,16.71,81.98,993.37,0.00
2024-05-21 03:07:59.704000+00:00,16.66,82.28,993.32,0.00
2024-05-21 03:08:59.850000+00:00,16.68,82.18,993.30,0.00
2024-05-21 03:09:59.962000+00:00,16.71,82.08,993.30,0.00
2024-05-21 03:11:00.042000+00:00,16.78,81.98,993.30,0.00
2024-05-21 03:12:00.088000+00:00,16.73,82.08,993.32,0.00
2024-05-21 03:13:00.271000+00:00,16.68,82.39,993.35,0.00
2024-05-21 03:14:00.456000+00:00,16.66,82.59,993.40,0.00
2024-05-21 03:15:00.439000+00:00,16.66,82.59,993.44,0.00
2024-05-21 03:16:08.114000+00:00,16.66,82.69,993.44,0.00
2024-05-21 03:17:00.649000+00:00,16.76,82.08,993.43,0.00
2024-05-21 03:18:00.905000+00:00,16.66,82.49,993.39,0.00
2024-05-21 03:19:00.894000+00:00,16.67,82.39,993.38,0.00
2024-05-21 03:20:01.033000+00:00,16.68,82.28,993.41,0.00
2024-05-21 03:21:01.879000+00:00,16.57,82.99,993.43,0.00
2024-05-21 03:22:01.217000+00:00,16.53,83.19,993.47,0.00
2024-05-21 03:23:01.317000+00:00,16.56,83.09,993.55,0.00
2024-05-21 03:24:01.473000+00:00,16.53,83.09,993.51,0.00
2024-05-21 03:25:01.727000+00:00,16.68,82.39,993.56,0.00
2024-05-21 03:26:01.764000+00:00,16.73,82.18,993.58,0.00
2024-05-21 03:27:01.897000+00:00,16.68,82.28,993.60,0.00
2024-05-21 03:28:02.909000+00:00,16.64,82.59,993.61,0.00
2024-05-21 03:29:02.126000+00:00,16.63,82.69,993.61,0.00
2024-05-21 03:30:02.261000+00:00,16.57,83.03,993.65,0.00
2024-05-21 03:31:02.543000+00:00,16.49,83.33,993.64,0.00
2024-05-21 03:32:02.533000+00:00,16.46,83.64,993.62,0.00
2024-05-21 03:33:03.426000+00:00,16.43,83.74,993.59,0.00
2024-05-21 03:34:02.809000+00:00,16.39,83.94,993.60,0.00
2024-05-21 03:35:02.918000+00:00,16.39,83.94,993.57,0.00
2024-05-21 03:36:03.058000+00:00,16.46,83.64,993.55,0.00
2024-05-21 03:37:03.166000+00:00,16.43,83.74,993.53,0.00
2024-05-21 03:38:03.225000+00:00,16.42,83.74,993.55,0.00
2024-05-21 03:39:03.875000+00:00,16.45,83.54,993.57,0.00
2024-05-21 03:40:03.514000+00:00,16.43,83.54,993.61,0.00
2024-05-21 03:41:03.567000+00:00,16.38,83.74,993.62,0.00
2024-05-21 03:42:03.647000+00:00,16.42,83.74,993.62,0.00
2024-05-21 03:43:03.834000+00:00,16.35,83.84,993.59,0.00
2024-05-21 03:44:03.900000+00:00,16.42,83.64,993.57,0.00
2024-05-21 03:45:04.041000+00:00,16.38,83.84,993.54,0.00
2024-05-21 03:46:04.211000+00:00,16.39,83.74,993.53,0.00
2024-05-21 03:47:04.329000+00:00,16.45,83.44,993.56,0.00
2024-05-21 03:48:05.477000+00:00,16.35,83.74,993.63,0.00
2024-05-21 03:49:04.673000+00:00,16.38,83.74,993.69,0.00
2024-05-21 03:50:04.703000+00:00,16.46,83.33,993.74,0.00
2024-05-21 03:51:05.626000+00:00,16.48,83.23,993.76,0.00
2024-05-21 03:52:04.988000+00:00,16.41,83.64,993.71,0.00
2024-05-21 03:53:05.077000+00:00,16.38,83.74,993.69,5.62
2024-05-21 03:54:05.153000+00:00,16.42,83.44,993.59,5.62
2024-05-21 03:55:05.252000+00:00,16.41,83.33,993.55,5.62
2024-05-21 03:56:05.321000+00:00,16.45,83.23,993.54,5.62
2024-05-21 03:57:05.394000+00:00,16.41,83.33,993.59,5.62
2024-05-21 03:58:05.550000+00:00,16.45,83.13,993.57,5.62
2024-05-21 03:59:05.709000+00:00,16.43,83.03,993.57,5.62
2024-05-21 04:00:05.773000+00:00,16.35,83.33,993.55,5.62
2024-05-21 04:01:05.958000+00:00,16.38,83.44,993.56,5.62
2024-05-21 04:02:06.008000+00:00,16.42,83.03,993.53,5.62
2024-05-21 04:03:06.164000+00:00,16.34,83.23,993.53,5.62
2024-05-21 04:04:06.315000+00:00,16.31,83.33,993.55,5.62
2024-05-21 04:05:06.355000+00:00,16.33,83.44,993.54,11.25
2024-05-21 04:06:06.460000+00:00,16.34,83.44,993.51,11.25
2024-05-21 04:07:06.551000+00:00,16.31,83.37,993.51,11.25
2024-05-21 04:08:06.691000+00:00,16.27,83.47,993.43,11.25
2024-05-21 04:09:07.400000+00:00,16.28,83.37,993.39,11.25
2024-05-21 04:10:06.919000+00:00,16.27,83.47,993.35,11.25
2024-05-21 04:11:07.946000+00:00,16.31,83.37,993.36,11.25
2024-05-21 04:12:07.096000+00:00,16.25,83.47,993.40,11.25
2024-05-21 04:13:07.273000+00:00,16.28,83.37,993.38,11.25
2024-05-21 04:14:07.394000+00:00,16.28,83.17,993.44,11.25
2024-05-21 04:15:08.417000+00:00,16.31,83.17,993.49,11.25
2024-05-21 04:16:07.713000+00:00,16.25,83.27,993.50,11.25
2024-05-21 04:17:07.756000+00:00,16.39,82.73,993.56,11.25
2024-05-21 04:18:07.919000+00:00,16.38,82.73,993.62,11.25
2024-05-21 04:19:07.994000+00:00,16.34,82.73,993.65,11.25
2024-05-21 04:20:08.043000+00:00,16.31,82.73,993.63,11.25
2024-05-21 04:21:08.160000+00:00,16.33,82.73,993.62,11.25
2024-05-21 04:22:08.336000+00:00,16.24,82.97,993.61,11.25
2024-05-21 04:23:08.468000+00:00,16.28,83.07,993.63,11.25
2024-05-21 04:24:08.531000+00:00,16.31,82.87,993.57,11.25
2024-05-21 04:25:08.679000+00:00,16.23,83.27,993.57,11.25
2024-05-21 04:26:08.827000+00:00,16.23,83.37,993.62,16.88
2024-05-21 04:27:08.880000+00:00,16.31,82.97,993.60,16.88
2024-05-21 04:28:09.142000+00:00,16.14,83.78,993.64,16.88
2024-05-21 04:29:09.099000+00:00,16.15,83.88,993.67,16.88
2024-05-21 04:30:09.248000+00:00,16.15,84.08,993.69,16.88
2024-05-21 04:31:09.488000+00:00,16.27,83.58,993.69,16.88
2024-05-21 04:32:09.646000+00:00,16.25,83.58,993.71,16.88
2024-05-21 04:33:10.402000+00:00,16.28,83.58,993.75,16.88
2024-05-21 04:34:09.747000+00:00,16.25,83.58,993.76,16.88
2024-05-21 04:35:09.845000+00:00,16.28,83.47,993.82,16.88
2024-05-21 04:36:10.021000+00:00,16.28,83.58,993.86,16.88
2024-05-21 04:37:10.167000+00:00,16.38,83.23,993.88,16.88
2024-05-21 04:38:10.221000+00:00,16.45,82.73,993.90,16.88
2024-05-21 04:39:10.343000+00:00,16.38,83.03,993.91,16.88
2024-05-21 04:40:10.575000+00:00,16.34,83.13,993.91,16.88
2024-05-21 04:41:10.632000+00:00,16.28,83.47,993.89,16.88
2024-05-21 04:42:10.713000+00:00,16.27,83.47,993.89,16.88
2024-05-21 04:43:10.799000+00:00,16.33,83.27,993.90,16.88
2024-05-21 04:44:10.925000+00:00,16.38,83.03,993.89,16.88
2024-05-21 04:45:11.095000+00:00,16.48,82.42,993.90,16.88
2024-05-21 04:46:11.246000+00:00,16.43,82.62,993.91,16.88
2024-05-21 04:47:11.409000+00:00,16.31,83.07,993.90,16.88
2024-05-21 04:48:11.583000+00:00,16.24,83.47,993.91,16.88
2024-05-21 04:49:11.641000+00:00,16.24,83.78,993.92,16.88
2024-05-21 04:50:11.677000+00:00,16.17,83.88,993.91,16.88
2024-05-21 04:51:11.828000+00:00,16.21,83.68,993.88,22.50
2024-05-21 04:52:11.996000+00:00,16.39,83.13,993.90,22.50
2024-05-21 04:53:12.065000+00:00,16.49,82.53,993.88,22.50
2024-05-21 04:54:12.294000+00:00,16.49,82.42,993.90,22.50
2024-05-21 04:55:12.301000+00:00,16.57,82.08,993.89,22.50
2024-05-21 04:56:12.347000+00:00,16.49,82.22,993.90,22.50
2024-05-21 04:57:12.503000+00:00,16.38,82.93,993.90,22.50
2024-05-21 04:58:12.772000+00:00,16.38,82.93,993.85,22.50
2024-05-21 04:59:12.718000+00:00,16.30,83.17,993.82,22.50
2024-05-21 05:00:12.875000+00:00,16.42,82.62,993.82,28.12
2024-05-21 05:01:13.136000+00:00,16.33,82.87,993.79,28.12
2024-05-21 05:02:13.147000+00:00,16.34,82.83,993.79,28.12
2024-05-21 05:03:13.373000+00:00,16.25,83.17,993.77,28.12
2024-05-21 05:04:13.451000+00:00,16.17,83.68,993.76,28.12
2024-05-21 05:05:13.483000+00:00,16.24,83.78,993.74,22.50
2024-05-21 05:06:13.615000+00:00,16.38,82.73,993.76,22.50
2024-05-21 05:07:13.766000+00:00,16.31,82.97,993.75,22.50
2024-05-21 05:08:13.888000+00:00,16.17,83.47,993.82,22.50
2024-05-21 05:09:14.069000+00:00,16.08,83.92,993.80,22.50
2024-05-21 05:10:15.747000+00:00,16.09,84.02,993.82,22.50
2024-05-21 05:11:14.961000+00:00,16.11,84.02,993.82,22.50
2024-05-21 05:12:14.350000+00:00,16.11,83.88,993.82,22.50
2024-05-21 05:13:14.524000+00:00,16.09,84.02,993.80,22.50
2024-05-21 05:14:14.621000+00:00,16.31,83.17,993.76,28.12
2024-05-21 05:15:14.669000+00:00,16.43,82.62,993.69,28.12
2024-05-21 05:16:14.833000+00:00,16.41,82.73,993.64,28.12
2024-05-21 05:17:14.932000+00:00,16.38,82.83,993.58,28.12
2024-05-21 05:18:15.103000+00:00,16.49,82.53,993.57,28.12
2024-05-21 05:19:15.212000+00:00,16.38,82.62,993.62,28.12
2024-05-21 05:20:15.262000+00:00,16.11,83.78,993.63,28.12
2024-05-21 05:21:15.321000+00:00,15.96,84.73,993.66,28.12
2024-05-21 05:22:15.466000+00:00,16.01,84.83,993.71,28.12
2024-05-21 05:23:17.612000+00:00,16.02,85.03,993.71,28.12
2024-05-21 05:24:15.691000+00:00,16.00,85.24,993.73,28.12
2024-05-21 05:25:15.816000+00:00,16.02,85.33,993.74,28.12
2024-05-21 05:26:15.875000+00:00,15.90,85.74,993.75,28.12
2024-05-21 05:27:15.998000+00:00,15.87,86.05,993.77,28.12
2024-05-21 05:28:16.205000+00:00,15.97,85.84,993.81,28.12
2024-05-21 05:29:16.260000+00:00,16.00,85.94,993.84,28.12
2024-05-21 05:30:16.338000+00:00,15.87,86.45,993.85,22.50
2024-05-21 05:31:16.431000+00:00,15.83,86.79,993.88,22.50
2024-05-21 05:32:16.590000+00:00,15.94,86.55,993.89,22.50
2024-05-21 05:33:16.775000+00:00,15.92,86.65,993.91,22.50
2024-05-21 05:34:16.753000+00:00,16.04,86.25,993.91,22.50
2024-05-21 05:35:16.874000+00:00,16.17,85.39,993.90,22.50
2024-05-21 05:36:17.016000+00:00,16.09,86.05,993.89,22.50
2024-05-21 05:37:17.198000+00:00,16.04,86.25,993.87,22.50
2024-05-21 05:38:17.273000+00:00,16.07,86.25,993.86,22.50
2024-05-21 05:39:17.328000+00:00,16.08,85.94,993.83,22.50
2024-05-21 05:40:17.517000+00:00,16.17,85.80,993.79,22.50
2024-05-21 05:41:17.636000+00:00,16.14,85.39,993.75,22.50
2024-05-21 05:42:17.760000+00:00,16.11,85.74,993.71,22.50
2024-05-21 05:43:17.943000+00:00,16.21,85.30,993.72,22.50
2024-05-21 05:44:18.065000+00:00,16.14,85.70,993.75,22.50
2024-05-21 05:45:18.157000+00:00,16.02,85.94,993.73,22.50
2024-05-21 05:46:18.271000+00:00,15.83,86.90,993.74,22.50
2024-05-21 05:47:18.331000+00:00,15.86,87.20,993.73,22.50
2024-05-21 05:48:18.626000+00:00,15.78,87.60,993.71,22.50
2024-05-21 05:49:18.613000+00:00,15.83,87.40,993.68,22.50
2024-05-21 05:50:18.668000+00:00,15.87,87.20,993.66,28.12
2024-05-21 05:51:18.815000+00:00,15.75,87.60,993.62,28.12
2024-05-21 05:52:18.924000+00:00,15.87,87.30,993.58,28.12
2024-05-21 05:53:18.951000+00:00,16.01,86.55,993.56,28.12
2024-05-21 05:54:19.922000+00:00,16.09,85.84,993.55,33.75
2024-05-21 05:55:19.274000+00:00,16.01,86.15,993.53,33.75
2024-05-21 05:56:19.306000+00:00,16.05,85.94,993.53,33.75
2024-05-21 05:57:19.493000+00:00,16.09,86.05,993.52,39.38
2024-05-21 05:58:19.551000+00:00,15.94,86.05,993.54,39.38
2024-05-21 05:59:19.674000+00:00,15.84,86.90,993.61,39.38
2024-05-21 06:00:19.891000+00:00,15.75,87.40,993.70,39.38
2024-05-21 06:01:19.949000+00:00,15.72,87.71,993.81,33.75
2024-05-21 06:02:20.133000+00:00,15.69,87.60,993.94,33.75
2024-05-21 06:03:20.168000+00:00,15.82,87.60,994.06,28.12
2024-05-21 06:04:20.373000+00:00,15.75,87.91,994.16,28.12
2024-05-21 06:05:20.922000+00:00,15.76,88.01,994.23,28.12
2024-05-21 06:06:21.422000+00:00,15.92,87.77,994.29,28.12
2024-05-21 06:07:20.715000+00:00,16.11,86.65,994.31,28.12
2024-05-21 06:08:20.739000+00:00,16.25,86.10,994.34,28.12
2024-05-21 06:09:20.875000+00:00,16.15,86.21,994.37,28.12
2024-05-21 06:10:21.035000+00:00,16.02,86.85,994.41,28.12
2024-05-21 06:11:21.213000+00:00,16.00,86.85,994.45,22.50
2024-05-21 06:12:21.332000+00:00,16.07,86.45,994.47,22.50
2024-05-21 06:13:21.464000+00:00,15.86,87.00,994.47,22.50
2024-05-21 06:14:21.496000+00:00,15.90,86.96,994.44,28.12
2024-05-21 06:15:21.630000+00:00,16.00,86.96,994.36,28.12
2024-05-21 06:16:21.885000+00:00,16.17,86.21,994.29,28.12
2024-05-21 06:17:22.531000+00:00,16.25,85.70,994.23,28.12
2024-05-21 06:18:21.995000+00:00,16.35,85.25,994.19,33.75
2024-05-21 06:19:22.175000+00:00,16.34,85.16,994.15,33.75
2024-05-21 06:20:22.248000+00:00,16.11,85.70,994.13,39.38
2024-05-21 06:21:22.306000+00:00,15.97,86.35,994.09,39.38
2024-05-21 06:22:22.504000+00:00,15.89,86.65,994.06,39.38
2024-05-21 06:23:24.035000+00:00,15.92,86.96,994.06,39.38
2024-05-21 06:24:22.634000+00:00,15.76,87.71,994.09,33.75
2024-05-21 06:25:22.869000+00:00,15.94,87.16,994.15,33.75
2024-05-21 06:26:22.867000+00:00,15.84,87.81,994.19,33.75
2024-05-21 06:27:23.005000+00:00,15.92,87.46,994.19,33.75
2024-05-21 06:28:23.220000+00:00,15.94,87.46,994.17,33.75
2024-05-21 06:29:23.279000+00:00,16.02,86.85,994.12,33.75
2024-05-21 06:30:23.441000+00:00,15.90,87.36,994.05,33.75
2024-05-21 06:31:23.572000+00:00,15.83,87.91,994.03,33.75
2024-05-21 06:32:23.735000+00:00,15.72,88.62,994.03,33.75
2024-05-21 06:33:23.811000+00:00,15.68,89.02,994.05,33.75
2024-05-21 06:34:23.863000+00:00,15.75,88.92,994.05,33.75
2024-05-21 06:35:23.990000+00:00,15.75,88.42,994.04,39.38
2024-05-21 06:36:24.087000+00:00,15.80,88.42,994.01,39.38
