,createdAt,Luftdruck,Temperatur,UV-Intensität,rel. Luftfeuchte
4654,2024-05-25 22:40:14.689000+00:00,1004.25,16.78,348.75,76.82
4655,2024-05-25 22:41:14.625000+00:00,1004.25,16.73,348.75,76.72
4656,2024-05-25 22:42:14.788000+00:00,1004.25,16.78,348.75,76.52
4657,2024-05-25 22:43:14.940000+00:00,1004.25,16.82,348.75,76.79
4658,2024-05-25 22:44:14.990000+00:00,1004.26,16.83,348.75,76.89
4659,2024-05-25 22:45:15.245000+00:00,1004.26,,348.75,76.59
4660,2024-05-25 22:46:15.226000+00:00,1004.26,16.86,348.75,76.69
4661,2024-05-25 22:47:15.303000+00:00,1004.25,,348.75,
4662,2024-05-25 22:48:15.762000+00:00,1004.24,,348.75,
4663,2024-05-25 22:49:15.529000+00:00,1004.23,16.76,348.75,
4664,2024-05-25 22:50:15.681000+00:00,1004.22,16.75,348.75,
4665,2024-05-25 22:51:15.914000+00:00,1004.21,,348.75,
4666,2024-05-25 22:52:15.931000+00:00,1004.21,,348.75,77.13
4667,2024-05-25 22:53:16.071000+00:00,1004.2,,348.75,76.93
4668,2024-05-25 22:54:16.311000+00:00,1004.2,,348.75,77.03
4669,2024-05-25 22:55:16.306000+00:00,1004.2,16.76,348.75,76.93
4670,2024-05-25 22:56:16.454000+00:00,1004.22,16.76,348.75,76.82
4671,2024-05-25 22:57:16.584000+00:00,1004.24,16.76,348.75,76.93
4672,2024-05-25 22:58:16.647000+00:00,1004.24,16.76,348.75,77.03
4673,2024-05-25 22:59:16.717000+00:00,,,348.75,
4674,2024-05-25 23:00:16.895000+00:00,,,348.75,77.33
4675,2024-05-25 23:01:17.007000+00:00,,,348.75,77.33
4676,2024-05-25 23:02:17.058000+00:00,,16.73,348.75,76.93
4677,2024-05-25 23:03:17.425000+00:00,,16.76,348.75,77.13
4678,2024-05-25 23:04:17.331000+00:00,,16.76,348.75,77.33
4679,2024-05-25 23:05:17.450000+00:00,,16.76,348.75,76.93
4680,2024-05-25 23:06:17.743000+00:00,,16.76,348.75,77.33
4681,2024-05-25 23:07:17.728000+00:00,,16.76,348.75,77.23
4682,2024-05-25 23:08:18.032000+00:00,1004.14,16.79,348.75,77.23
4683,2024-05-25 23:09:18.082000+00:00,1004.14,16.79,348.75,77.03
4684,2024-05-25 23:10:18.703000+00:00,1004.14,16.79,348.75,77.03
4685,2024-05-25 23:11:18.294000+00:00,1004.13,16.75,348.75,76.93
4686,2024-05-25 23:12:18.469000+00:00,1004.13,16.7,348.75,77.13
4687,2024-05-25 23:13:18.485000+00:00,1004.14,16.7,348.75,77.23
4688,2024-05-25 23:14:18.647000+00:00,1004.14,16.73,348.75,77.03
4689,2024-05-25 23:15:18.754000+00:00,1004.14,16.76,348.75,76.93
4690,2024-05-25 23:16:18.763000+00:00,1004.15,16.75,348.75,
4691,2024-05-25 23:17:18.928000+00:00,1004.14,16.75,348.75,77.33
4692,2024-05-25 23:18:19.266000+00:00,,16.73,348.75,77.43
4693,2024-05-25 23:19:19.086000+00:00,,16.68,348.75,
4694,2024-05-25 23:20:19.237000+00:00,,16.68,348.75,77.43
4695,2024-05-25 23:21:19.431000+00:00,,16.68,348.75,
4696,2024-05-25 23:22:19.461000+00:00,,16.66,348.75,77.84
4697,2024-05-25 23:23:20.685000+00:00,,,348.75,78.04
4698,2024-05-25 23:24:19.700000+00:00,,16.63,348.75,77.84
4699,2024-05-25 23:25:19.786000+00:00,1004.06,16.52,348.75,78.08
4700,2024-05-25 23:26:19.881000+00:00,1004.04,16.53,348.75,78.38
4701,2024-05-25 23:27:20.091000+00:00,1004.04,16.53,348.75,78.58
4702,2024-05-25 23:28:20.693000+00:00,1004.04,16.53,348.75,78.17
4703,2024-05-25 23:29:20.083000+00:00,1004.04,16.53,348.75,78.08
4704,2024-05-25 23:30:20.303000+00:00,1004.03,,348.75,78.04
4705,2024-05-25 23:31:20.317000+00:00,1004.03,16.38,348.75,78.28
4706,2024-05-25 23:32:20.380000+00:00,1004.04,16.39,348.75,78.78
4707,2024-05-25 23:33:20.567000+00:00,1004.04,,348.75,78.82
4708,2024-05-25 23:34:20.593000+00:00,1004.03,,348.75,
4709,2024-05-25 23:35:20.734000+00:00,1004.02,16.39,348.75,78.48
4710,2024-05-25 23:36:20.986000+00:00,1004.01,16.43,348.75,78.48
4711,2024-05-25 23:37:21.020000+00:00,1004.0,16.45,348.75,
4712,2024-05-25 23:38:21.182000+00:00,,16.48,348.75,78.17
4713,2024-05-25 23:39:21.324000+00:00,,16.46,348.75,77.97
4714,2024-05-25 23:40:21.382000+00:00,,16.49,348.75,77.87
4715,2024-05-25 23:41:21.551000+00:00,,16.5,348.75,77.97
4716,2024-05-25 23:42:21.776000+00:00,,16.48,348.75,78.17
4717,2024-05-25 23:43:21.682000+00:00,,16.46,348.75,
4718,2024-05-25 23:44:21.817000+00:00,,16.43,348.75,78.17
4719,2024-05-25 23:45:22.700000+00:00,,16.43,348.75,77.97
4720,2024-05-25 23:46:22.061000+00:00,1004.04,,348.75,77.87
4721,2024-05-25 23:47:22.129000+00:00,1004.04,,348.75,77.67
4722,2024-05-25 23:48:22.271000+00:00,1004.04,16.41,348.75,77.67
4723,2024-05-25 23:49:22.385000+00:00,1004.04,16.39,348.75,77.77
4724,2024-05-25 23:50:22.451000+00:00,1004.04,16.38,348.75,77.57
4725,2024-05-25 23:51:22.652000+00:00,1004.04,16.35,348.75,
4726,2024-05-25 23:52:22.708000+00:00,1004.04,,348.75,
4727,2024-05-25 23:53:22.874000+00:00,1004.04,,348.75,
4728,2024-05-25 23:54:23.791000+00:00,1004.04,,348.75,78.11
4729,2024-05-25 23:55:23.086000+00:00,1004.04,,348.75,78.31
4730,2024-05-25 23:56:23.233000+00:00,1004.03,,348.75,78.21
4731,2024-05-25 23:57:23.462000+00:00,1004.03,,348.75,
4732,2024-05-25 23:58:23.814000+00:00,1004.04,,348.75,78.21
4733,2024-05-25 23:59:23.620000+00:00,1004.04,,348.75,
4734,2024-05-26 00:00:24.404000+00:00,1004.05,16.14,348.75,78.21
4735,2024-05-26 00:01:23.868000+00:00,1004.05,16.12,348.75,78.25
4736,2024-05-26 00:02:24.065000+00:00,,16.11,348.75,78.45
4737,2024-05-26 00:03:24.148000+00:00,,16.12,348.75,78.11
4738,2024-05-26 00:04:24.315000+00:00,,16.12,348.75,78.11
4739,2024-05-26 00:05:24.396000+00:00,,16.15,348.75,78.31
4740,2024-05-26 00:06:24.544000+00:00,,16.15,348.75,78.31
4741,2024-05-26 00:07:24.598000+00:00,1004.01,16.12,348.75,78.31
4742,2024-05-26 00:08:24.759000+00:00,1004.0,16.14,348.75,78.21
4743,2024-05-26 00:09:24.942000+00:00,1004.0,16.08,348.75,77.95
4744,2024-05-26 00:10:25.041000+00:00,1003.98,16.01,348.75,78.25
4745,2024-05-26 00:11:25.132000+00:00,1003.98,15.93,348.75,78.55
4746,2024-05-26 00:12:25.325000+00:00,,16.0,348.75,
4747,2024-05-26 00:13:25.401000+00:00,,16.01,348.75,78.55
4748,2024-05-26 00:14:25.466000+00:00,,16.04,348.75,78.35
4749,2024-05-26 00:15:25.626000+00:00,,16.02,348.75,78.55
4750,2024-05-26 00:16:25.681000+00:00,,16.08,348.75,78.15
4751,2024-05-26 00:17:25.782000+00:00,1003.98,16.07,348.75,78.25
4752,2024-05-26 00:18:26.078000+00:00,1003.98,16.09,348.75,77.95
4753,2024-05-26 00:19:26.068000+00:00,1003.98,,348.75,77.84
4754,2024-05-26 00:20:26.701000+00:00,1003.99,,348.75,
4755,2024-05-26 00:21:26.280000+00:00,1003.99,,348.75,77.75
4756,2024-05-26 00:22:26.332000+00:00,1003.99,16.09,348.75,77.64
4757,2024-05-26 00:23:27.228000+00:00,1003.98,16.02,348.75,77.84
4758,2024-05-26 00:24:27.259000+00:00,1003.98,16.02,348.75,78.15
4759,2024-05-26 00:25:26.661000+00:00,1003.98,16.01,348.75,
4760,2024-05-26 00:26:26.870000+00:00,1003.98,,348.75,
4761,2024-05-26 00:27:26.997000+00:00,,,348.75,78.05
4762,2024-05-26 00:28:27.102000+00:00,,,348.75,77.75
4763,2024-05-26 00:29:27.276000+00:00,,,348.75,
4764,2024-05-26 00:30:27.674000+00:00,,,348.75,
4765,2024-05-26 00:31:27.418000+00:00,,,348.75,77.75
4766,2024-05-26 00:32:27.650000+00:00,,,348.75,77.75
4767,2024-05-26 00:33:27.734000+00:00,,,348.75,77.64
4768,2024-05-26 00:34:27.782000+00:00,1004.04,15.82,348.75,77.68
4769,2024-05-26 00:35:27.929000+00:00,1004.06,15.78,348.75,77.88
4770,2024-05-26 00:36:28.396000+00:00,1004.07,15.82,348.75,78.08
4771,2024-05-26 00:37:28.205000+00:00,1004.08,15.8,348.75,77.78
4772,2024-05-26 00:38:38.293000+00:00,1004.09,15.82,348.75,77.98
4773,2024-05-26 00:39:28.592000+00:00,1004.08,15.82,348.75,77.78
4774,2024-05-26 00:40:28.492000+00:00,1004.08,15.78,348.75,77.68
4775,2024-05-26 00:41:36.155000+00:00,1004.08,,348.75,78.19
4776,2024-05-26 00:42:36.841000+00:00,1004.07,,348.75,77.98
4777,2024-05-26 00:43:28.905000+00:00,1004.07,,348.75,78.19
4778,2024-05-26 00:44:29.063000+00:00,,,348.75,77.68
4779,2024-05-26 00:45:29.215000+00:00,1004.05,15.64,348.75,77.58
4780,2024-05-26 00:46:29.258000+00:00,1004.04,15.62,348.75,78.42
4781,2024-05-26 00:47:37.512000+00:00,,15.62,348.75,78.22
4782,2024-05-26 00:48:29.566000+00:00,,15.64,348.75,77.88
4783,2024-05-26 00:49:39.107000+00:00,1004.01,15.59,348.75,77.61
4784,2024-05-26 00:50:36.715000+00:00,1004.01,,348.75,
4785,2024-05-26 00:51:29.803000+00:00,1004.0,,348.75,
4786,2024-05-26 00:52:29.949000+00:00,1003.99,15.5,348.75,
4787,2024-05-26 00:53:30.106000+00:00,1003.99,15.54,348.75,
4788,2024-05-26 00:54:30.244000+00:00,1003.97,15.57,348.75,
4789,2024-05-26 00:55:30.426000+00:00,1003.96,15.62,348.75,77.41
4790,2024-05-26 00:56:30.475000+00:00,1003.96,15.6,348.75,77.51
4791,2024-05-26 00:57:30.618000+00:00,1003.96,15.64,348.75,77.28
4792,2024-05-26 00:58:31.323000+00:00,1003.97,15.65,348.75,77.17
4793,2024-05-26 00:59:30.880000+00:00,1003.98,15.6,348.75,76.9
4794,2024-05-26 01:00:31.087000+00:00,1003.98,15.59,348.75,77.11
4795,2024-05-26 01:01:31.876000+00:00,1003.99,15.56,348.75,77.21
4796,2024-05-26 01:02:31.825000+00:00,1003.98,15.56,348.75,77.61
4797,2024-05-26 01:03:32.401000+00:00,,15.53,348.75,77.51
4798,2024-05-26 01:04:31.465000+00:00,,15.54,348.75,77.31
4799,2024-05-26 01:05:31.642000+00:00,1003.97,15.57,348.75,77.41
4800,2024-05-26 01:06:31.742000+00:00,1003.96,15.51,348.75,77.01
4801,2024-05-26 01:07:31.786000+00:00,1003.95,15.44,348.75,77.01
4802,2024-05-26 01:08:31.930000+00:00,1003.94,,348.75,77.55
4803,2024-05-26 01:09:32.077000+00:00,1003.94,,348.75,77.45
4804,2024-05-26 01:10:32.232000+00:00,1003.94,,348.75,77.89
4805,2024-05-26 01:11:32.471000+00:00,1003.93,,348.75,78.16
4806,2024-05-26 01:12:32.502000+00:00,1003.92,,348.75,78.06
4807,2024-05-26 01:13:32.650000+00:00,1003.92,,348.75,78.06
4808,2024-05-26 01:14:32.787000+00:00,1003.92,,348.75,77.75
4809,2024-05-26 01:15:32.957000+00:00,1003.92,,348.75,77.41
4810,2024-05-26 01:16:33.041000+00:00,1003.91,15.44,348.75,77.21
4811,2024-05-26 01:17:33.187000+00:00,1003.91,15.44,348.75,77.41
4812,2024-05-26 01:18:33.247000+00:00,1003.9,15.47,348.75,77.21
4813,2024-05-26 01:19:33.888000+00:00,1003.89,15.47,348.75,77.31
4814,2024-05-26 01:20:33.438000+00:00,1003.88,15.47,348.75,77.21
4815,2024-05-26 01:21:33.563000+00:00,,15.47,348.75,76.9
4816,2024-05-26 01:22:33.735000+00:00,1003.86,,348.75,76.2
4817,2024-05-26 01:23:33.804000+00:00,1003.85,,348.75,
4818,2024-05-26 01:24:33.914000+00:00,1003.84,,348.75,
4819,2024-05-26 01:25:34.051000+00:00,1003.82,,348.75,
4820,2024-05-26 01:26:34.196000+00:00,,,348.75,
4821,2024-05-26 01:27:34.355000+00:00,,,348.75,
4822,2024-05-26 01:28:34.525000+00:00,1003.79,,348.75,
4823,2024-05-26 01:29:35.333000+00:00,1003.78,15.25,348.75,
4824,2024-05-26 01:30:34.842000+00:00,1003.78,15.19,348.75,
4825,2024-05-26 01:31:35.864000+00:00,1003.77,15.2,348.75,77.65
4826,2024-05-26 01:32:35.021000+00:00,1003.76,15.19,348.75,77.65
4827,2024-05-26 01:33:35.278000+00:00,1003.75,15.16,348.75,77.79
4828,2024-05-26 01:34:35.185000+00:00,1003.73,15.14,348.75,77.79
4829,2024-05-26 01:35:35.325000+00:00,1003.73,15.1,348.75,78.09
4830,2024-05-26 01:36:36.451000+00:00,1003.71,15.13,348.75,78.09
4831,2024-05-26 01:37:35.520000+00:00,1003.71,15.16,348.75,78.4
4832,2024-05-26 01:38:35.576000+00:00,1003.71,15.2,348.75,78.06
4833,2024-05-26 01:39:35.724000+00:00,,15.11,348.75,77.69
4834,2024-05-26 01:40:35.884000+00:00,,15.14,348.75,77.99
4835,2024-05-26 01:41:36.028000+00:00,,14.99,348.75,77.79
4836,2024-05-26 01:42:36.209000+00:00,,15.03,348.75,78.19
4837,2024-05-26 01:43:36.247000+00:00,,15.1,348.75,78.5
4838,2024-05-26 01:44:36.408000+00:00,,15.09,348.75,78.09
4839,2024-05-26 01:45:36.539000+00:00,,15.11,348.75,78.3
4840,2024-05-26 01:46:36.751000+00:00,1003.77,,348.75,77.79
4841,2024-05-26 01:47:36.854000+00:00,1003.78,,348.75,
4842,2024-05-26 01:48:37.099000+00:00,1003.79,,348.75,
4843,2024-05-26 01:49:37.839000+00:00,1003.79,,348.75,
4844,2024-05-26 01:50:37.852000+00:00,1003.8,,348.75,
4845,2024-05-26 01:51:37.842000+00:00,1003.8,,348.75,
4846,2024-05-26 01:52:37.398000+00:00,1003.81,,348.75,
4847,2024-05-26 01:53:37.583000+00:00,1003.81,,348.75,
4848,2024-05-26 01:54:37.656000+00:00,1003.81,14.68,348.75,79.18
4849,2024-05-26 01:55:37.803000+00:00,1003.81,14.69,348.75,79.18
4850,2024-05-26 01:56:38.013000+00:00,1003.81,14.64,348.75,79.59
4851,2024-05-26 01:57:38.094000+00:00,1003.81,14.64,348.75,79.69
4852,2024-05-26 01:58:38.260000+00:00,1003.8,14.7,348.75,79.38
4853,2024-05-26 01:59:38.387000+00:00,1003.8,14.68,348.75,79.59
4854,2024-05-26 02:00:38.618000+00:00,1003.79,14.62,348.75,79.69
4855,2024-05-26 02:01:38.669000+00:00,1003.78,14.64,348.75,79.69
4856,2024-05-26 02:02:38.708000+00:00,1003.78,14.68,348.75,79.69
4857,2024-05-26 02:03:38.995000+00:00,1003.78,14.69,348.75,79.49
4858,2024-05-26 02:04:39.841000+00:00,1003.77,14.46,348.75,79.93
4859,2024-05-26 02:05:39.094000+00:00,1003.77,,348.75,80.44
4860,2024-05-26 02:06:39.214000+00:00,1003.78,,348.75,
4861,2024-05-26 02:07:39.281000+00:00,,,348.75,
4862,2024-05-26 02:08:39.425000+00:00,,,348.75,
4863,2024-05-26 02:09:39.610000+00:00,1003.77,,348.75,80.1
4864,2024-05-26 02:10:39.720000+00:00,1003.76,,348.75,80.1
4865,2024-05-26 02:11:39.815000+00:00,1003.75,14.72,348.75,79.65
4866,2024-05-26 02:12:39.954000+00:00,1003.75,14.81,348.75,79.65
4867,2024-05-26 02:13:40.018000+00:00,1003.74,,348.75,
4868,2024-05-26 02:14:40.157000+00:00,1003.73,,348.75,79.25
4869,2024-05-26 02:15:40.844000+00:00,1003.73,,348.75,79.04
4870,2024-05-26 02:16:40.424000+00:00,1003.72,,348.75,
4871,2024-05-26 02:17:40.551000+00:00,1003.73,14.75,348.75,79.35
4872,2024-05-26 02:18:40.705000+00:00,1003.74,14.73,348.75,79.18
4873,2024-05-26 02:19:40.699000+00:00,1003.75,14.7,348.75,79.49
4874,2024-05-26 02:20:40.864000+00:00,1003.75,14.73,348.75,79.65
4875,2024-05-26 02:21:40.942000+00:00,,14.73,348.75,79.59
4876,2024-05-26 02:22:41.018000+00:00,,14.73,348.75,79.69
4877,2024-05-26 02:23:41.160000+00:00,,14.7,348.75,79.79
4878,2024-05-26 02:24:41.297000+00:00,,14.72,348.75,79.79
4879,2024-05-26 02:25:41.494000+00:00,,14.73,348.75,79.59
4880,2024-05-26 02:26:41.569000+00:00,,,348.75,79.99
4881,2024-05-26 02:27:41.690000+00:00,,,348.75,
4882,2024-05-26 02:28:42.845000+00:00,1003.66,,348.75,80.3
4883,2024-05-26 02:29:41.985000+00:00,1003.64,14.6,348.75,80.19
4884,2024-05-26 02:30:42.147000+00:00,1003.63,,348.75,80.1
4885,2024-05-26 02:31:42.288000+00:00,1003.62,14.6,348.75,80.3
4886,2024-05-26 02:32:42.363000+00:00,1003.61,14.68,348.75,80.1
4887,2024-05-26 02:33:42.586000+00:00,,14.7,348.75,79.9
4888,2024-05-26 02:34:42.603000+00:00,1003.61,14.73,348.75,79.25
4889,2024-05-26 02:35:42.762000+00:00,1003.61,14.69,348.75,79.38
4890,2024-05-26 02:36:42.899000+00:00,1003.62,14.69,348.75,79.49
4891,2024-05-26 02:37:43.056000+00:00,1003.63,,348.75,
4892,2024-05-26 02:38:43.223000+00:00,1003.63,,348.75,
4893,2024-05-26 02:39:43.275000+00:00,1003.63,,348.75,
4894,2024-05-26 02:40:43.419000+00:00,1003.64,,348.75,
4895,2024-05-26 02:41:43.554000+00:00,,,348.75,
4896,2024-05-26 02:42:43.688000+00:00,,,348.75,
4897,2024-05-26 02:43:43.898000+00:00,,14.52,348.75,
4898,2024-05-26 02:44:43.995000+00:00,,14.46,348.75,80.54
4899,2024-05-26 02:45:44.049000+00:00,,14.45,348.75,80.64
4900,2024-05-26 02:46:44.198000+00:00,,14.37,348.75,80.94
4901,2024-05-26 02:47:44.419000+00:00,,14.39,348.75,80.64
4902,2024-05-26 02:48:44.543000+00:00,,14.46,348.75,80.74
4903,2024-05-26 02:49:44.591000+00:00,1003.68,14.52,348.75,80.71
4904,2024-05-26 02:50:44.645000+00:00,1003.68,14.39,348.75,80.74
4905,2024-05-26 02:51:44.806000+00:00,1003.68,14.39,348.75,81.15
4906,2024-05-26 02:52:44.941000+00:00,1003.68,,348.75,80.94
4907,2024-05-26 02:53:45.127000+00:00,1003.68,,348.75,80.64
4908,2024-05-26 02:54:45.255000+00:00,1003.68,14.2,348.75,81.39
4909,2024-05-26 02:55:45.343000+00:00,1003.68,14.17,348.75,
4910,2024-05-26 02:56:45.411000+00:00,1003.68,14.29,348.75,81.79
4911,2024-05-26 02:57:45.556000+00:00,1003.68,14.21,348.75,81.39
4912,2024-05-26 02:58:45.713000+00:00,1003.66,14.07,348.75,
4913,2024-05-26 02:59:45.879000+00:00,1003.66,14.2,348.75,
4914,2024-05-26 03:00:45.966000+00:00,1003.64,14.28,348.75,81.39
4915,2024-05-26 03:01:46.043000+00:00,1003.63,14.36,348.75,80.84
4916,2024-05-26 03:02:46.095000+00:00,1003.62,14.43,348.75,80.64
4917,2024-05-26 03:03:46.367000+00:00,1003.62,14.25,348.75,80.68
4918,2024-05-26 03:04:46.388000+00:00,1003.63,14.15,348.75,81.29
4919,2024-05-26 03:05:47.370000+00:00,1003.64,14.15,348.75,81.19
4920,2024-05-26 03:06:47.367000+00:00,1003.65,,348.75,81.19
4921,2024-05-26 03:07:46.780000+00:00,1003.66,,348.75,81.09
4922,2024-05-26 03:08:46.840000+00:00,1003.67,,348.75,
4923,2024-05-26 03:09:46.998000+00:00,1003.67,,348.75,
4924,2024-05-26 03:10:47.047000+00:00,1003.67,,348.75,
4925,2024-05-26 03:11:47.194000+00:00,1003.66,,348.75,
4926,2024-05-26 03:12:47.351000+00:00,,,348.75,
4927,2024-05-26 03:13:47.471000+00:00,,,348.75,
4928,2024-05-26 03:14:47.642000+00:00,,,348.75,
4929,2024-05-26 03:15:47.695000+00:00,,14.55,348.75,
4930,2024-05-26 03:16:47.844000+00:00,,14.6,348.75,78.88
4931,2024-05-26 03:17:48.128000+00:00,,14.6,348.75,78.67
4932,2024-05-26 03:18:48.232000+00:00,1003.56,14.58,348.75,78.57
4933,2024-05-26 03:19:48.293000+00:00,1003.54,14.6,348.75,78.67
4934,2024-05-26 03:20:48.364000+00:00,1003.53,14.6,348.75,78.78
4935,2024-05-26 03:21:49.362000+00:00,1003.52,,348.75,79.08
4936,2024-05-26 03:22:48.591000+00:00,1003.52,,348.75,78.98
4937,2024-05-26 03:23:48.752000+00:00,,,348.75,78.98
4938,2024-05-26 03:24:48.961000+00:00,,14.62,348.75,78.78
4939,2024-05-26 03:25:49.034000+00:00,,14.62,348.75,78.67
4940,2024-05-26 03:26:49.117000+00:00,,14.62,348.75,78.67
4941,2024-05-26 03:27:49.233000+00:00,,14.61,348.75,78.37
4942,2024-05-26 03:28:50.362000+00:00,,14.61,348.75,78.06
4943,2024-05-26 03:29:49.516000+00:00,,14.62,348.75,78.27
4944,2024-05-26 03:30:49.668000+00:00,,14.52,348.75,78.27
4945,2024-05-26 03:31:49.781000+00:00,,14.52,348.75,
4946,2024-05-26 03:32:49.869000+00:00,,14.57,348.75,78.57
4947,2024-05-26 03:33:49.902000+00:00,,14.6,348.75,78.57
4948,2024-05-26 03:34:50.920000+00:00,1003.56,14.61,348.75,78.37
4949,2024-05-26 03:35:50.179000+00:00,1003.56,14.62,348.75,77.97
4950,2024-05-26 03:36:50.321000+00:00,1003.56,14.64,348.75,78.06
4951,2024-05-26 03:37:50.385000+00:00,1003.56,14.68,348.75,78.06
4952,2024-05-26 03:38:50.783000+00:00,1003.56,14.7,348.75,77.97
4953,2024-05-26 03:39:50.693000+00:00,1003.56,14.7,348.75,77.86
4954,2024-05-26 03:40:50.750000+00:00,1003.56,14.73,348.75,77.76
4955,2024-05-26 03:41:50.943000+00:00,1003.56,14.75,348.75,77.42
4956,2024-05-26 03:42:50.981000+00:00,1003.57,14.75,348.75,77.22
4957,2024-05-26 03:43:51.138000+00:00,,14.5,348.75,77.56
4958,2024-05-26 03:44:51.319000+00:00,,14.5,348.75,78.27
4959,2024-05-26 03:45:51.368000+00:00,,,348.75,
4960,2024-05-26 03:46:51.550000+00:00,1003.55,14.61,348.75,77.76
4961,2024-05-26 03:47:51.756000+00:00,1003.55,14.65,348.75,77.45
4962,2024-05-26 03:48:51.763000+00:00,1003.55,14.69,348.75,77.25
4963,2024-05-26 03:49:51.833000+00:00,1003.55,14.69,348.75,77.45
4964,2024-05-26 03:50:51.912000+00:00,1003.55,14.73,348.75,77.36
4965,2024-05-26 03:51:52.046000+00:00,1003.55,14.75,348.75,76.85
4966,2024-05-26 03:52:52.181000+00:00,1003.54,14.73,348.75,76.81
4967,2024-05-26 03:53:52.389000+00:00,1003.53,14.72,348.75,76.81
4968,2024-05-26 03:54:52.448000+00:00,,14.73,348.75,77.15
4969,2024-05-26 03:55:52.494000+00:00,,,348.75,77.49
4970,2024-05-26 03:56:52.696000+00:00,,,348.75,
4971,2024-05-26 03:57:52.744000+00:00,1003.55,,348.75,
4972,2024-05-26 03:58:52.833000+00:00,,,348.75,77.56
4973,2024-05-26 03:59:52.947000+00:00,1003.56,14.65,348.75,77.25
4974,2024-05-26 04:00:53.073000+00:00,1003.57,14.73,348.75,77.05
4975,2024-05-26 04:01:53.204000+00:00,1003.57,14.73,348.75,76.81
4976,2024-05-26 04:02:53.267000+00:00,1003.57,14.78,348.75,76.61
4977,2024-05-26 04:03:53.494000+00:00,,14.78,348.75,76.71
4978,2024-05-26 04:04:53.525000+00:00,,14.78,348.75,76.51
4979,2024-05-26 04:05:53.656000+00:00,1003.57,,348.75,76.95
4980,2024-05-26 04:06:54.373000+00:00,1003.58,14.73,348.75,
4981,2024-05-26 04:07:53.855000+00:00,1003.58,14.78,348.75,77.01
4982,2024-05-26 04:08:54.041000+00:00,1003.59,14.8,348.75,76.81
4983,2024-05-26 04:09:54.077000+00:00,1003.6,14.84,348.75,76.71
4984,2024-05-26 04:10:54.314000+00:00,1003.59,14.88,348.75,76.4
4985,2024-05-26 04:11:54.377000+00:00,1003.59,14.84,348.75,76.2
4986,2024-05-26 04:12:54.499000+00:00,1003.59,14.86,348.75,76.31
4987,2024-05-26 04:13:54.640000+00:00,1003.59,14.86,348.75,76.31
4988,2024-05-26 04:14:54.789000+00:00,1003.6,14.88,348.75,
4989,2024-05-26 04:15:54.871000+00:00,1003.6,14.88,348.75,76.31
4990,2024-05-26 04:16:55.081000+00:00,1003.6,14.83,348.75,
4991,2024-05-26 04:17:55.155000+00:00,1003.6,14.7,348.75,76.44
4992,2024-05-26 04:18:55.228000+00:00,1003.61,14.62,348.75,76.64
4993,2024-05-26 04:19:55.397000+00:00,1003.61,14.64,348.75,76.75
4994,2024-05-26 04:20:55.524000+00:00,,14.58,348.75,77.05
4995,2024-05-26 04:21:56.374000+00:00,,14.5,348.75,76.85
4996,2024-05-26 04:22:55.679000+00:00,,14.46,348.75,77.8
4997,2024-05-26 04:23:56.429000+00:00,,14.61,348.75,77.45
4998,2024-05-26 04:24:55.916000+00:00,1003.6,14.69,348.75,76.95
4999,2024-05-26 04:25:56.059000+00:00,1003.59,14.68,348.75,77.05
5000,2024-05-26 04:26:56.238000+00:00,1003.57,14.72,348.75,76.85
5001,2024-05-26 04:27:56.372000+00:00,1003.56,14.77,348.75,76.81
5002,2024-05-26 04:28:56.511000+00:00,1003.55,14.86,348.75,76.71
5003,2024-05-26 04:29:56.665000+00:00,1003.54,14.83,348.75,76.61
5004,2024-05-26 04:30:56.805000+00:00,1003.53,14.89,348.75,76.31
5005,2024-05-26 04:31:56.925000+00:00,1003.53,14.94,348.75,76.2
5006,2024-05-26 04:32:57.094000+00:00,1003.53,14.94,348.75,
5007,2024-05-26 04:33:57.084000+00:00,1003.53,,348.75,
5008,2024-05-26 04:34:57.108000+00:00,1003.54,,348.75,
5009,2024-05-26 04:35:57.296000+00:00,1003.55,,348.75,
5010,2024-05-26 04:36:57.360000+00:00,1003.56,14.58,348.75,
5011,2024-05-26 04:37:57.438000+00:00,1003.57,,348.75,
5012,2024-05-26 04:38:57.590000+00:00,1003.58,,348.75,
5013,2024-05-26 04:39:57.617000+00:00,1003.59,14.27,348.75,
5014,2024-05-26 04:40:57.798000+00:00,1003.6,14.07,348.75,79.46
5015,2024-05-26 04:41:57.877000+00:00,1003.61,13.99,348.75,80.0
5016,2024-05-26 04:42:57.988000+00:00,1003.62,13.99,348.75,80.21
5017,2024-05-26 04:43:58.113000+00:00,,14.02,348.75,80.41
5018,2024-05-26 04:44:58.297000+00:00,,14.22,348.75,79.56
5019,2024-05-26 04:45:58.359000+00:00,,14.25,348.75,79.25
5020,2024-05-26 04:46:58.430000+00:00,,14.25,348.75,79.25
5021,2024-05-26 04:47:58.882000+00:00,,14.12,348.75,79.66
5022,2024-05-26 04:48:58.849000+00:00,1003.67,14.22,348.75,79.66
5023,2024-05-26 04:49:58.801000+00:00,1003.69,14.22,348.75,79.36
5024,2024-05-26 04:50:59.005000+00:00,1003.7,14.09,348.75,79.86
5025,2024-05-26 04:51:59.039000+00:00,1003.72,14.03,348.75,80.31
5026,2024-05-26 04:52:59.168000+00:00,1003.75,14.03,348.75,80.41
5027,2024-05-26 04:53:59.399000+00:00,1003.75,14.09,348.75,80.37
